name, x_position, z_position, rotation_angle, robot_height
img_850_x5.00_z95.00_angle0.00_robot_height300.00.png,5,95,0,300
img_1713_x30.00_z40.00_angle225.00_robot_height275.00.png,30,40,225,275
img_2508_x20.00_z148.00_angle315.00_robot_height325.00.png,20,148,315,325
img_1044_x1.00_z160.00_angle45.00_robot_height300.00.png,1,160,45,300
img_2458_x40.00_z148.00_angle45.00_robot_height325.00.png,40,148,45,325
img_1801_x20.00_z65.00_angle270.00_robot_height275.00.png,20,65,270,275
img_1317_x10.00_z60.00_angle45.00_robot_height250.00.png,10,60,45,250
img_1071_x30.00_z0.00_angle0.00_robot_height250.00.png,30,0,0,250
img_54_x15.00_z25.00_angle225.00_robot_height350.00.png,15,25,225,350
img_1858_x5.00_z85.00_angle180.00_robot_height275.00.png,5,85,180,275
img_506_x5.00_z215.00_angle0.00_robot_height350.00.png,5,215,0,350
img_753_x20.00_z50.00_angle270.00_robot_height300.00.png,20,50,270,300
img_2565_x15.00_z170.00_angle315.00_robot_height325.00.png,15,170,315,325
img_1577_x1.00_z10.00_angle0.00_robot_height275.00.png,1,10,0,275
img_2117_x30.00_z15.00_angle315.00_robot_height325.00.png,30,15,315,325
img_1308_x15.00_z60.00_angle0.00_robot_height250.00.png,15,60,0,250
img_2598_x5.00_z188.00_angle315.00_robot_height325.00.png,5,188,315,325
img_2132_x5.00_z45.00_angle45.00_robot_height325.00.png,5,45,45,325
img_772_x15.00_z75.00_angle0.00_robot_height300.00.png,15,75,0,300
img_2435_x20.00_z125.00_angle315.00_robot_height325.00.png,20,125,315,325
img_2325_x20.00_z100.00_angle180.00_robot_height325.00.png,20,100,180,325
img_1086_x5.00_z0.00_angle90.00_robot_height250.00.png,5,0,90,250
img_1323_x40.00_z60.00_angle45.00_robot_height250.00.png,40,60,45,250
img_1658_x5.00_z40.00_angle0.00_robot_height275.00.png,5,40,0,275
img_1271_x30.00_z30.00_angle180.00_robot_height250.00.png,30,30,180,250
img_2599_x10.00_z188.00_angle315.00_robot_height325.00.png,10,188,315,325
img_1296_x5.00_z30.00_angle315.00_robot_height250.00.png,5,30,315,250
img_1736_x45.00_z40.00_angle315.00_robot_height275.00.png,45,40,315,275
img_1164_x45.00_z10.00_angle45.00_robot_height250.00.png,45,10,45,250
img_964_x15.00_z120.00_angle180.00_robot_height300.00.png,15,120,180,300
img_1282_x35.00_z30.00_angle225.00_robot_height250.00.png,35,30,225,250
img_399_x40.00_z150.00_angle315.00_robot_height350.00.png,40,150,315,350
img_585_x30.00_z15.00_angle225.00_robot_height300.00.png,30,15,225,300
img_949_x20.00_z120.00_angle90.00_robot_height300.00.png,20,120,90,300
img_705_x30.00_z50.00_angle45.00_robot_height300.00.png,30,50,45,300
img_432_x15.00_z175.00_angle180.00_robot_height350.00.png,15,175,180,350
img_293_x10.00_z125.00_angle225.00_robot_height350.00.png,10,125,225,350
img_146_x25.00_z60.00_angle270.00_robot_height350.00.png,25,60,270,350
img_1600_x15.00_z10.00_angle90.00_robot_height275.00.png,15,10,90,275
img_1768_x5.00_z65.00_angle135.00_robot_height275.00.png,5,65,135,275
img_1166_x5.00_z10.00_angle90.00_robot_height250.00.png,5,10,90,250
img_3_x10.00_z25.00_angle0.00_robot_height350.00.png,10,25,0,350
img_577_x40.00_z15.00_angle180.00_robot_height300.00.png,40,15,180,300
img_1988_x15.00_z125.00_angle45.00_robot_height275.00.png,15,125,45,275
img_340_x45.00_z150.00_angle45.00_robot_height350.00.png,45,150,45,350
img_1547_x1.00_z115.00_angle135.00_robot_height250.00.png,1,115,135,250
img_926_x35.00_z95.00_angle315.00_robot_height300.00.png,35,95,315,300
img_266_x25.00_z125.00_angle90.00_robot_height350.00.png,25,125,90,350
img_377_x30.00_z150.00_angle225.00_robot_height350.00.png,30,150,225,350
img_272_x5.00_z125.00_angle135.00_robot_height350.00.png,5,125,135,350
img_697_x40.00_z50.00_angle0.00_robot_height300.00.png,40,50,0,300
img_2505_x5.00_z148.00_angle315.00_robot_height325.00.png,5,148,315,325
img_245_x20.00_z125.00_angle0.00_robot_height350.00.png,20,125,0,350
img_1691_x20.00_z40.00_angle135.00_robot_height275.00.png,20,40,135,275
img_477_x10.00_z200.00_angle135.00_robot_height350.00.png,10,200,135,350
img_1790_x15.00_z65.00_angle225.00_robot_height275.00.png,15,65,225,275
img_1326_x5.00_z60.00_angle90.00_robot_height250.00.png,5,60,90,250
img_1937_x1.00_z105.00_angle180.00_robot_height275.00.png,1,105,180,275
img_2181_x1.00_z45.00_angle270.00_robot_height325.00.png,1,45,270,325
img_1554_x5.00_z115.00_angle180.00_robot_height250.00.png,5,115,180,250
img_2180_x45.00_z45.00_angle225.00_robot_height325.00.png,45,45,225,325
img_251_x1.00_z125.00_angle45.00_robot_height350.00.png,1,125,45,350
img_414_x30.00_z175.00_angle45.00_robot_height350.00.png,30,175,45,350
img_2093_x10.00_z15.00_angle225.00_robot_height325.00.png,10,15,225,325
img_1194_x45.00_z10.00_angle180.00_robot_height250.00.png,45,10,180,250
img_1829_x10.00_z85.00_angle45.00_robot_height275.00.png,10,85,45,275
img_311_x1.00_z125.00_angle315.00_robot_height350.00.png,1,125,315,350
img_894_x25.00_z95.00_angle180.00_robot_height300.00.png,25,95,180,300
img_1132_x35.00_z0.00_angle270.00_robot_height250.00.png,35,0,270,250
img_2520_x1.00_z170.00_angle45.00_robot_height325.00.png,1,170,45,325
img_16_x25.00_z25.00_angle45.00_robot_height350.00.png,25,25,45,350
img_1508_x15.00_z95.00_angle225.00_robot_height250.00.png,15,95,225,250
img_722_x15.00_z50.00_angle135.00_robot_height300.00.png,15,50,135,300
img_2278_x35.00_z70.00_angle315.00_robot_height325.00.png,35,70,315,325
img_982_x25.00_z120.00_angle270.00_robot_height300.00.png,25,120,270,300
img_2190_x45.00_z45.00_angle270.00_robot_height325.00.png,45,45,270,325
img_2092_x5.00_z15.00_angle225.00_robot_height325.00.png,5,15,225,325
img_364_x15.00_z150.00_angle180.00_robot_height350.00.png,15,150,180,350
img_1913_x30.00_z105.00_angle45.00_robot_height275.00.png,30,105,45,275
img_183_x10.00_z95.00_angle90.00_robot_height350.00.png,10,95,90,350
img_986_x5.00_z120.00_angle315.00_robot_height300.00.png,5,120,315,300
img_1539_x20.00_z115.00_angle45.00_robot_height250.00.png,20,115,45,250
img_1195_x1.00_z10.00_angle225.00_robot_height250.00.png,1,10,225,250
img_1360_x25.00_z60.00_angle225.00_robot_height250.00.png,25,60,225,250
img_1291_x30.00_z30.00_angle270.00_robot_height250.00.png,30,30,270,250
img_1122_x35.00_z0.00_angle225.00_robot_height250.00.png,35,0,225,250
img_188_x35.00_z95.00_angle90.00_robot_height350.00.png,35,95,90,350
img_620_x5.00_z25.00_angle45.00_robot_height300.00.png,5,25,45,300
img_1245_x1.00_z30.00_angle90.00_robot_height250.00.png,1,30,90,250
img_1176_x5.00_z10.00_angle135.00_robot_height250.00.png,5,10,135,250
img_1610_x15.00_z10.00_angle135.00_robot_height275.00.png,15,10,135,275
img_615_x30.00_z25.00_angle0.00_robot_height300.00.png,30,25,0,300
img_1660_x15.00_z40.00_angle0.00_robot_height275.00.png,15,40,0,275
img_995_x10.00_z140.00_angle0.00_robot_height300.00.png,10,140,0,300
img_935_x30.00_z120.00_angle0.00_robot_height300.00.png,30,120,0,300
img_372_x5.00_z150.00_angle225.00_robot_height350.00.png,5,150,225,350
img_2043_x10.00_z145.00_angle0.00_robot_height275.00.png,10,145,0,275
img_1757_x1.00_z65.00_angle90.00_robot_height275.00.png,1,65,90,275
img_594_x25.00_z15.00_angle270.00_robot_height300.00.png,25,15,270,300
img_727_x40.00_z50.00_angle135.00_robot_height300.00.png,40,50,135,300
img_2046_x5.00_z145.00_angle45.00_robot_height275.00.png,5,145,45,275
img_688_x45.00_z25.00_angle315.00_robot_height300.00.png,45,25,315,300
img_1841_x20.00_z85.00_angle90.00_robot_height275.00.png,20,85,90,275
img_137_x30.00_z60.00_angle225.00_robot_height350.00.png,30,60,225,350
img_629_x1.00_z25.00_angle90.00_robot_height300.00.png,1,25,90,300
img_335_x20.00_z150.00_angle45.00_robot_height350.00.png,20,150,45,350
img_1638_x5.00_z10.00_angle270.00_robot_height275.00.png,5,10,270,275
img_1996_x15.00_z125.00_angle90.00_robot_height275.00.png,15,125,90,275
img_1110_x25.00_z0.00_angle180.00_robot_height250.00.png,25,0,180,250
img_1335_x1.00_z60.00_angle135.00_robot_height250.00.png,1,60,135,250
img_1980_x15.00_z125.00_angle0.00_robot_height275.00.png,15,125,0,275
img_711_x10.00_z50.00_angle90.00_robot_height300.00.png,10,50,90,300
img_1040_x25.00_z140.00_angle315.00_robot_height300.00.png,25,140,315,300
img_1452_x35.00_z78.00_angle270.00_robot_height250.00.png,35,78,270,250
img_1601_x20.00_z10.00_angle90.00_robot_height275.00.png,20,10,90,275
img_2393_x10.00_z125.00_angle135.00_robot_height325.00.png,10,125,135,325
img_1113_x40.00_z0.00_angle180.00_robot_height250.00.png,40,0,180,250
img_466_x15.00_z200.00_angle45.00_robot_height350.00.png,15,200,45,350
img_1224_x45.00_z10.00_angle315.00_robot_height250.00.png,45,10,315,250
img_1509_x20.00_z95.00_angle225.00_robot_height250.00.png,20,95,225,250
img_2571_x10.00_z188.00_angle0.00_robot_height325.00.png,10,188,0,325
img_2054_x5.00_z145.00_angle135.00_robot_height275.00.png,5,145,135,275
img_1105_x1.00_z0.00_angle180.00_robot_height250.00.png,1,0,180,250
img_1538_x15.00_z115.00_angle45.00_robot_height250.00.png,15,115,45,250
img_339_x40.00_z150.00_angle45.00_robot_height350.00.png,40,150,45,350
img_1607_x1.00_z10.00_angle135.00_robot_height275.00.png,1,10,135,275
img_2188_x35.00_z45.00_angle270.00_robot_height325.00.png,35,45,270,325
img_1414_x45.00_z78.00_angle90.00_robot_height250.00.png,45,78,90,250
img_1832_x25.00_z85.00_angle45.00_robot_height275.00.png,25,85,45,275
img_2562_x1.00_z170.00_angle315.00_robot_height325.00.png,1,170,315,325
img_817_x40.00_z75.00_angle180.00_robot_height300.00.png,40,75,180,300
img_1068_x15.00_z0.00_angle0.00_robot_height250.00.png,15,0,0,250
img_275_x20.00_z125.00_angle135.00_robot_height350.00.png,20,125,135,350
img_2353_x10.00_z100.00_angle315.00_robot_height325.00.png,10,100,315,325
img_866_x35.00_z95.00_angle45.00_robot_height300.00.png,35,95,45,300
img_102_x5.00_z60.00_angle90.00_robot_height350.00.png,5,60,90,350
img_1709_x10.00_z40.00_angle225.00_robot_height275.00.png,10,40,225,275
img_108_x35.00_z60.00_angle90.00_robot_height350.00.png,35,60,90,350
img_1866_x45.00_z85.00_angle180.00_robot_height275.00.png,45,85,180,275
img_2589_x1.00_z188.00_angle225.00_robot_height325.00.png,1,188,225,325
img_1641_x20.00_z10.00_angle270.00_robot_height275.00.png,20,10,270,275
img_1511_x30.00_z95.00_angle225.00_robot_height250.00.png,30,95,225,250
img_2461_x10.00_z148.00_angle90.00_robot_height325.00.png,10,148,90,325
img_1518_x25.00_z95.00_angle270.00_robot_height250.00.png,25,95,270,250
img_1901_x20.00_z105.00_angle0.00_robot_height275.00.png,20,105,0,275
img_2572_x15.00_z188.00_angle0.00_robot_height325.00.png,15,188,0,325
img_1351_x30.00_z60.00_angle180.00_robot_height250.00.png,30,60,180,250
img_1659_x10.00_z40.00_angle0.00_robot_height275.00.png,10,40,0,275
img_713_x20.00_z50.00_angle90.00_robot_height300.00.png,20,50,90,300
img_73_x10.00_z25.00_angle315.00_robot_height350.00.png,10,25,315,350
img_2080_x45.00_z15.00_angle135.00_robot_height325.00.png,45,15,135,325
img_2501_x30.00_z148.00_angle270.00_robot_height325.00.png,30,148,270,325
img_482_x5.00_z200.00_angle180.00_robot_height350.00.png,5,200,180,350
img_1846_x45.00_z85.00_angle90.00_robot_height275.00.png,45,85,90,275
img_1998_x25.00_z125.00_angle90.00_robot_height275.00.png,25,125,90,275
img_2566_x20.00_z170.00_angle315.00_robot_height325.00.png,20,170,315,325
img_1172_x35.00_z10.00_angle90.00_robot_height250.00.png,35,10,90,250
img_2119_x40.00_z15.00_angle315.00_robot_height325.00.png,40,15,315,325
img_2427_x30.00_z125.00_angle270.00_robot_height325.00.png,30,125,270,325
img_406_x25.00_z175.00_angle0.00_robot_height350.00.png,25,175,0,350
img_758_x45.00_z50.00_angle270.00_robot_height300.00.png,45,50,270,300
img_1512_x35.00_z95.00_angle225.00_robot_height250.00.png,35,95,225,250
img_1799_x10.00_z65.00_angle270.00_robot_height275.00.png,10,65,270,275
img_2384_x15.00_z125.00_angle90.00_robot_height325.00.png,15,125,90,325
img_1961_x20.00_z105.00_angle270.00_robot_height275.00.png,20,105,270,275
img_2062_x5.00_z15.00_angle90.00_robot_height325.00.png,5,15,90,325
img_744_x25.00_z50.00_angle225.00_robot_height300.00.png,25,50,225,300
img_807_x40.00_z75.00_angle135.00_robot_height300.00.png,40,75,135,300
img_2403_x10.00_z125.00_angle180.00_robot_height325.00.png,10,125,180,325
img_1781_x20.00_z65.00_angle180.00_robot_height275.00.png,20,65,180,275
img_2161_x1.00_z45.00_angle180.00_robot_height325.00.png,1,45,180,325
img_2022_x25.00_z125.00_angle225.00_robot_height275.00.png,25,125,225,275
img_1553_x1.00_z115.00_angle180.00_robot_height250.00.png,1,115,180,250
img_149_x40.00_z60.00_angle270.00_robot_height350.00.png,40,60,270,350
img_1363_x40.00_z60.00_angle225.00_robot_height250.00.png,40,60,225,250
img_1592_x25.00_z10.00_angle45.00_robot_height275.00.png,25,10,45,275
img_1593_x30.00_z10.00_angle45.00_robot_height275.00.png,30,10,45,275
img_693_x20.00_z50.00_angle0.00_robot_height300.00.png,20,50,0,300
img_819_x1.00_z75.00_angle225.00_robot_height300.00.png,1,75,225,300
img_1948_x5.00_z105.00_angle225.00_robot_height275.00.png,5,105,225,275
img_2467_x40.00_z148.00_angle90.00_robot_height325.00.png,40,148,90,325
img_2567_x25.00_z170.00_angle315.00_robot_height325.00.png,25,170,315,325
img_702_x15.00_z50.00_angle45.00_robot_height300.00.png,15,50,45,300
img_2299_x40.00_z100.00_angle45.00_robot_height325.00.png,40,100,45,325
img_922_x15.00_z95.00_angle315.00_robot_height300.00.png,15,95,315,300
img_906_x35.00_z95.00_angle225.00_robot_height300.00.png,35,95,225,300
img_455_x25.00_z175.00_angle315.00_robot_height350.00.png,25,175,315,350
img_2464_x25.00_z148.00_angle90.00_robot_height325.00.png,25,148,90,325
img_1989_x20.00_z125.00_angle45.00_robot_height275.00.png,20,125,45,275
img_1361_x30.00_z60.00_angle225.00_robot_height250.00.png,30,60,225,250
img_168_x35.00_z95.00_angle0.00_robot_height350.00.png,35,95,0,350
img_731_x10.00_z50.00_angle180.00_robot_height300.00.png,10,50,180,300
img_1751_x20.00_z65.00_angle45.00_robot_height275.00.png,20,65,45,275
img_1311_x30.00_z60.00_angle0.00_robot_height250.00.png,30,60,0,250
img_27_x30.00_z25.00_angle90.00_robot_height350.00.png,30,25,90,350
img_1492_x15.00_z95.00_angle135.00_robot_height250.00.png,15,95,135,250
img_1685_x40.00_z40.00_angle90.00_robot_height275.00.png,40,40,90,275
img_998_x25.00_z140.00_angle0.00_robot_height300.00.png,25,140,0,300
img_1177_x10.00_z10.00_angle135.00_robot_height250.00.png,10,10,135,250
img_1041_x1.00_z160.00_angle0.00_robot_height300.00.png,1,160,0,300
img_2327_x30.00_z100.00_angle180.00_robot_height325.00.png,30,100,180,325
img_1929_x10.00_z105.00_angle135.00_robot_height275.00.png,10,105,135,275
img_2042_x5.00_z15.00_angle0.00_robot_height325.00.png,5,15,0,325
img_42_x5.00_z25.00_angle180.00_robot_height350.00.png,5,25,180,350
img_1380_x25.00_z60.00_angle315.00_robot_height250.00.png,25,60,315,250
img_1805_x40.00_z65.00_angle270.00_robot_height275.00.png,40,65,270,275
img_1889_x10.00_z85.00_angle315.00_robot_height275.00.png,10,85,315,275
img_1525_x20.00_z95.00_angle315.00_robot_height250.00.png,20,95,315,250
img_1394_x45.00_z78.00_angle0.00_robot_height250.00.png,45,78,0,250
img_610_x5.00_z25.00_angle0.00_robot_height300.00.png,5,25,0,300
img_1133_x40.00_z0.00_angle270.00_robot_height250.00.png,40,0,270,250
img_29_x40.00_z25.00_angle90.00_robot_height350.00.png,40,25,90,350
img_442_x30.00_z175.00_angle225.00_robot_height350.00.png,30,175,225,350
img_1502_x25.00_z95.00_angle180.00_robot_height250.00.png,25,95,180,250
img_2496_x5.00_z148.00_angle270.00_robot_height325.00.png,5,148,270,325
img_494_x5.00_z200.00_angle270.00_robot_height350.00.png,5,200,270,350
img_1259_x20.00_z30.00_angle135.00_robot_height250.00.png,20,30,135,250
img_1302_x35.00_z30.00_angle315.00_robot_height250.00.png,35,30,315,250
img_2199_x40.00_z45.00_angle315.00_robot_height325.00.png,40,45,315,325
img_1305_x1.00_z60.00_angle0.00_robot_height250.00.png,1,60,0,250
img_237_x30.00_z95.00_angle315.00_robot_height350.00.png,30,95,315,350
img_552_x15.00_z15.00_angle90.00_robot_height300.00.png,15,15,90,300
img_521_x5.00_z215.00_angle225.00_robot_height350.00.png,5,215,225,350
img_2394_x15.00_z125.00_angle135.00_robot_height325.00.png,15,125,135,325
img_1233_x40.00_z30.00_angle0.00_robot_height250.00.png,40,30,0,250
img_1139_x20.00_z0.00_angle315.00_robot_height250.00.png,20,0,315,250
img_721_x10.00_z50.00_angle135.00_robot_height300.00.png,10,50,135,300
img_736_x35.00_z50.00_angle180.00_robot_height300.00.png,35,50,180,300
img_2308_x35.00_z100.00_angle90.00_robot_height325.00.png,35,100,90,325
img_59_x40.00_z25.00_angle225.00_robot_height350.00.png,40,25,225,350
img_632_x15.00_z25.00_angle90.00_robot_height300.00.png,15,25,90,300
img_1182_x35.00_z10.00_angle135.00_robot_height250.00.png,35,10,135,250
img_1823_x30.00_z85.00_angle0.00_robot_height275.00.png,30,85,0,275
img_593_x20.00_z15.00_angle270.00_robot_height300.00.png,20,15,270,300
img_1304_x45.00_z30.00_angle315.00_robot_height250.00.png,45,30,315,250
img_2264_x15.00_z70.00_angle270.00_robot_height325.00.png,15,70,270,325
img_940_x15.00_z120.00_angle45.00_robot_height300.00.png,15,120,45,300
img_2421_x1.00_z125.00_angle270.00_robot_height325.00.png,1,125,270,325
img_1250_x25.00_z30.00_angle90.00_robot_height250.00.png,25,30,90,250
img_905_x30.00_z95.00_angle225.00_robot_height300.00.png,30,95,225,300
img_1280_x25.00_z30.00_angle225.00_robot_height250.00.png,25,30,225,250
img_2073_x10.00_z15.00_angle135.00_robot_height325.00.png,10,15,135,325
img_2495_x1.00_z148.00_angle270.00_robot_height325.00.png,1,148,270,325
img_1711_x20.00_z40.00_angle225.00_robot_height275.00.png,20,40,225,275
img_2584_x15.00_z188.00_angle135.00_robot_height325.00.png,15,188,135,325
img_1143_x40.00_z0.00_angle315.00_robot_height250.00.png,40,0,315,250
img_2055_x20.00_z15.00_angle45.00_robot_height325.00.png,20,15,45,325
img_707_x40.00_z50.00_angle45.00_robot_height300.00.png,40,50,45,300
img_1023_x1.00_z140.00_angle225.00_robot_height300.00.png,1,140,225,300
img_746_x35.00_z50.00_angle225.00_robot_height300.00.png,35,50,225,300
img_2030_x25.00_z125.00_angle270.00_robot_height275.00.png,25,125,270,275
img_2067_x10.00_z145.00_angle270.00_robot_height275.00.png,10,145,270,275
img_514_x1.00_z215.00_angle135.00_robot_height350.00.png,1,215,135,350
img_82_x5.00_z60.00_angle0.00_robot_height350.00.png,5,60,0,350
img_2304_x15.00_z100.00_angle90.00_robot_height325.00.png,15,100,90,325
img_1309_x20.00_z60.00_angle0.00_robot_height250.00.png,20,60,0,250
img_915_x30.00_z95.00_angle270.00_robot_height300.00.png,30,95,270,300
img_1405_x1.00_z78.00_angle90.00_robot_height250.00.png,1,78,90,250
img_2396_x25.00_z125.00_angle135.00_robot_height325.00.png,25,125,135,325
img_2016_x35.00_z125.00_angle180.00_robot_height275.00.png,35,125,180,275
img_151_x1.00_z60.00_angle315.00_robot_height350.00.png,1,60,315,350
img_775_x30.00_z75.00_angle0.00_robot_height300.00.png,30,75,0,300
img_330_x45.00_z150.00_angle0.00_robot_height350.00.png,45,150,0,350
img_7_x30.00_z25.00_angle0.00_robot_height350.00.png,30,25,0,350
img_944_x35.00_z120.00_angle45.00_robot_height300.00.png,35,120,45,300
img_1767_x1.00_z65.00_angle135.00_robot_height275.00.png,1,65,135,275
img_735_x30.00_z50.00_angle180.00_robot_height300.00.png,30,50,180,300
img_910_x5.00_z95.00_angle270.00_robot_height300.00.png,5,95,270,300
img_469_x1.00_z200.00_angle90.00_robot_height350.00.png,1,200,90,350
img_182_x5.00_z95.00_angle90.00_robot_height350.00.png,5,95,90,350
img_165_x20.00_z95.00_angle0.00_robot_height350.00.png,20,95,0,350
img_452_x10.00_z175.00_angle315.00_robot_height350.00.png,10,175,315,350
img_491_x20.00_z200.00_angle225.00_robot_height350.00.png,20,200,225,350
img_1897_x1.00_z105.00_angle0.00_robot_height275.00.png,1,105,0,275
img_1144_x45.00_z0.00_angle315.00_robot_height250.00.png,45,0,315,250
img_1312_x35.00_z60.00_angle0.00_robot_height250.00.png,35,60,0,250
img_1881_x20.00_z85.00_angle270.00_robot_height275.00.png,20,85,270,275
img_1112_x35.00_z0.00_angle180.00_robot_height250.00.png,35,0,180,250
img_2477_x1.00_z148.00_angle180.00_robot_height325.00.png,1,148,180,325
img_1456_x5.00_z78.00_angle315.00_robot_height250.00.png,5,78,315,250
img_1646_x45.00_z10.00_angle270.00_robot_height275.00.png,45,10,270,275
img_1899_x10.00_z105.00_angle0.00_robot_height275.00.png,10,105,0,275
img_2596_x15.00_z188.00_angle270.00_robot_height325.00.png,15,188,270,325
img_1676_x45.00_z40.00_angle45.00_robot_height275.00.png,45,40,45,275
img_2052_x15.00_z145.00_angle90.00_robot_height275.00.png,15,145,90,275
img_1919_x10.00_z105.00_angle90.00_robot_height275.00.png,10,105,90,275
img_2398_x35.00_z125.00_angle135.00_robot_height325.00.png,35,125,135,325
img_328_x35.00_z150.00_angle0.00_robot_height350.00.png,35,150,0,350
img_443_x1.00_z175.00_angle270.00_robot_height350.00.png,1,175,270,350
img_1784_x35.00_z65.00_angle180.00_robot_height275.00.png,35,65,180,275
img_1531_x10.00_z115.00_angle0.00_robot_height250.00.png,10,115,0,250
img_833_x20.00_z75.00_angle270.00_robot_height300.00.png,20,75,270,300
img_2048_x35.00_z15.00_angle0.00_robot_height325.00.png,35,15,0,325
img_1678_x5.00_z40.00_angle90.00_robot_height275.00.png,5,40,90,275
img_1415_x1.00_z78.00_angle135.00_robot_height250.00.png,1,78,135,250
img_1202_x35.00_z10.00_angle225.00_robot_height250.00.png,35,10,225,250
img_1454_x45.00_z78.00_angle270.00_robot_height250.00.png,45,78,270,250
img_87_x30.00_z60.00_angle0.00_robot_height350.00.png,30,60,0,350
img_1404_x45.00_z78.00_angle45.00_robot_height250.00.png,45,78,45,250
img_2538_x20.00_z170.00_angle135.00_robot_height325.00.png,20,170,135,325
img_778_x45.00_z75.00_angle0.00_robot_height300.00.png,45,75,0,300
img_1826_x45.00_z85.00_angle0.00_robot_height275.00.png,45,85,0,275
img_55_x20.00_z25.00_angle225.00_robot_height350.00.png,20,25,225,350
img_2068_x15.00_z145.00_angle270.00_robot_height275.00.png,15,145,270,275
img_1288_x15.00_z30.00_angle270.00_robot_height250.00.png,15,30,270,250
img_1868_x5.00_z85.00_angle225.00_robot_height275.00.png,5,85,225,275
img_1746_x45.00_z65.00_angle0.00_robot_height275.00.png,45,65,0,275
img_1246_x5.00_z30.00_angle90.00_robot_height250.00.png,5,30,90,250
img_114_x15.00_z60.00_angle135.00_robot_height350.00.png,15,60,135,350
img_2438_x35.00_z125.00_angle315.00_robot_height325.00.png,35,125,315,325
img_988_x15.00_z120.00_angle315.00_robot_height300.00.png,15,120,315,300
img_502_x15.00_z200.00_angle315.00_robot_height350.00.png,15,200,315,350
img_1743_x30.00_z65.00_angle0.00_robot_height275.00.png,30,65,0,275
img_1010_x25.00_z140.00_angle90.00_robot_height300.00.png,25,140,90,300
img_1199_x20.00_z10.00_angle225.00_robot_height250.00.png,20,10,225,250
img_1395_x1.00_z78.00_angle45.00_robot_height250.00.png,1,78,45,250
img_590_x5.00_z15.00_angle270.00_robot_height300.00.png,5,15,270,300
img_769_x1.00_z75.00_angle0.00_robot_height300.00.png,1,75,0,300
img_18_x35.00_z25.00_angle45.00_robot_height350.00.png,35,25,45,350
img_1043_x10.00_z160.00_angle0.00_robot_height300.00.png,10,160,0,300
img_1448_x15.00_z78.00_angle270.00_robot_height250.00.png,15,78,270,250
img_2431_x1.00_z125.00_angle315.00_robot_height325.00.png,1,125,315,325
img_286_x25.00_z125.00_angle180.00_robot_height350.00.png,25,125,180,350
img_429_x1.00_z175.00_angle180.00_robot_height350.00.png,1,175,180,350
img_1329_x20.00_z60.00_angle90.00_robot_height250.00.png,20,60,90,250
img_1506_x5.00_z95.00_angle225.00_robot_height250.00.png,5,95,225,250
img_670_x5.00_z25.00_angle270.00_robot_height300.00.png,5,25,270,300
img_32_x5.00_z25.00_angle135.00_robot_height350.00.png,5,25,135,350
img_1342_x35.00_z60.00_angle135.00_robot_height250.00.png,35,60,135,250
img_723_x20.00_z50.00_angle135.00_robot_height300.00.png,20,50,135,300
img_952_x35.00_z120.00_angle90.00_robot_height300.00.png,35,120,90,300
img_2400_x45.00_z125.00_angle135.00_robot_height325.00.png,45,125,135,325
img_215_x20.00_z95.00_angle225.00_robot_height350.00.png,20,95,225,350
img_1984_x35.00_z125.00_angle0.00_robot_height275.00.png,35,125,0,275
img_1165_x1.00_z10.00_angle90.00_robot_height250.00.png,1,10,90,250
img_327_x30.00_z150.00_angle0.00_robot_height350.00.png,30,150,0,350
img_561_x10.00_z15.00_angle135.00_robot_height300.00.png,10,15,135,300
img_1384_x45.00_z60.00_angle315.00_robot_height250.00.png,45,60,315,250
img_1087_x10.00_z0.00_angle90.00_robot_height250.00.png,10,0,90,250
img_2035_x10.00_z125.00_angle315.00_robot_height275.00.png,10,125,315,275
img_342_x5.00_z150.00_angle90.00_robot_height350.00.png,5,150,90,350
img_148_x35.00_z60.00_angle270.00_robot_height350.00.png,35,60,270,350
img_2044_x15.00_z145.00_angle0.00_robot_height275.00.png,15,145,0,275
img_2082_x5.00_z15.00_angle180.00_robot_height325.00.png,5,15,180,325
img_1108_x15.00_z0.00_angle180.00_robot_height250.00.png,15,0,180,250
img_849_x1.00_z95.00_angle0.00_robot_height300.00.png,1,95,0,300
img_967_x30.00_z120.00_angle180.00_robot_height300.00.png,30,120,180,300
img_1073_x40.00_z0.00_angle0.00_robot_height250.00.png,40,0,0,250
img_2130_x45.00_z45.00_angle0.00_robot_height325.00.png,45,45,0,325
img_156_x25.00_z60.00_angle315.00_robot_height350.00.png,25,60,315,350
img_1845_x40.00_z85.00_angle90.00_robot_height275.00.png,40,85,90,275
img_1780_x15.00_z65.00_angle180.00_robot_height275.00.png,15,65,180,275
img_1003_x20.00_z140.00_angle45.00_robot_height300.00.png,20,140,45,300
img_2049_x1.00_z145.00_angle90.00_robot_height275.00.png,1,145,90,275
img_2177_x30.00_z45.00_angle225.00_robot_height325.00.png,30,45,225,325
img_177_x30.00_z95.00_angle45.00_robot_height350.00.png,30,95,45,350
img_2297_x30.00_z100.00_angle45.00_robot_height325.00.png,30,100,45,325
img_2449_x40.00_z148.00_angle0.00_robot_height325.00.png,40,148,0,325
img_1204_x45.00_z10.00_angle225.00_robot_height250.00.png,45,10,225,250
img_2097_x30.00_z15.00_angle225.00_robot_height325.00.png,30,15,225,325
img_2442_x5.00_z148.00_angle0.00_robot_height325.00.png,5,148,0,325
