name, x_position, z_position, rotation_angle, robot_height
img_789_x1.00_z75.00_angle90.00_robot_height300.00.png,1,75,90,300
img_2436_x25.00_z125.00_angle315.00_robot_height325.00.png,25,125,315,325
img_2327_x30.00_z100.00_angle180.00_robot_height325.00.png,30,100,180,325
img_1108_x15.00_z0.00_angle180.00_robot_height250.00.png,15,0,180,250
img_1316_x5.00_z60.00_angle45.00_robot_height250.00.png,5,60,45,250
img_1311_x30.00_z60.00_angle0.00_robot_height250.00.png,30,60,0,250
img_1263_x40.00_z30.00_angle135.00_robot_height250.00.png,40,30,135,250
img_1287_x10.00_z30.00_angle270.00_robot_height250.00.png,10,30,270,250
img_1427_x10.00_z78.00_angle180.00_robot_height250.00.png,10,78,180,250
img_1312_x35.00_z60.00_angle0.00_robot_height250.00.png,35,60,0,250
img_985_x1.00_z120.00_angle315.00_robot_height300.00.png,1,120,315,300
img_1764_x35.00_z65.00_angle90.00_robot_height275.00.png,35,65,90,275
img_409_x5.00_z175.00_angle45.00_robot_height350.00.png,5,175,45,350
img_599_x1.00_z15.00_angle315.00_robot_height300.00.png,1,15,315,300
img_970_x5.00_z120.00_angle225.00_robot_height300.00.png,5,120,225,300
img_721_x10.00_z50.00_angle135.00_robot_height300.00.png,10,50,135,300
img_444_x5.00_z175.00_angle270.00_robot_height350.00.png,5,175,270,350
img_301_x1.00_z125.00_angle270.00_robot_height350.00.png,1,125,270,350
img_2035_x10.00_z125.00_angle315.00_robot_height275.00.png,10,125,315,275
img_1591_x20.00_z10.00_angle45.00_robot_height275.00.png,20,10,45,275
img_1822_x25.00_z85.00_angle0.00_robot_height275.00.png,25,85,0,275
img_4_x15.00_z25.00_angle0.00_robot_height350.00.png,15,25,0,350
img_591_x10.00_z15.00_angle270.00_robot_height300.00.png,10,15,270,300
img_1967_x1.00_z105.00_angle315.00_robot_height275.00.png,1,105,315,275
img_348_x35.00_z150.00_angle90.00_robot_height350.00.png,35,150,90,350
img_1218_x15.00_z10.00_angle315.00_robot_height250.00.png,15,10,315,250
img_946_x5.00_z120.00_angle90.00_robot_height300.00.png,5,120,90,300
img_274_x15.00_z125.00_angle135.00_robot_height350.00.png,15,125,135,350
img_386_x25.00_z150.00_angle270.00_robot_height350.00.png,25,150,270,350
img_280_x45.00_z125.00_angle135.00_robot_height350.00.png,45,125,135,350
img_713_x20.00_z50.00_angle90.00_robot_height300.00.png,20,50,90,300
img_1781_x20.00_z65.00_angle180.00_robot_height275.00.png,20,65,180,275
img_253_x10.00_z125.00_angle45.00_robot_height350.00.png,10,125,45,350
img_2169_x40.00_z45.00_angle180.00_robot_height325.00.png,40,45,180,325
img_490_x15.00_z200.00_angle225.00_robot_height350.00.png,15,200,225,350
img_1298_x15.00_z30.00_angle315.00_robot_height250.00.png,15,30,315,250
img_2503_x40.00_z148.00_angle270.00_robot_height325.00.png,40,148,270,325
img_1416_x5.00_z78.00_angle135.00_robot_height250.00.png,5,78,135,250
img_1937_x1.00_z105.00_angle180.00_robot_height275.00.png,1,105,180,275
img_1475_x10.00_z95.00_angle45.00_robot_height250.00.png,10,95,45,250
img_1440_x25.00_z78.00_angle225.00_robot_height250.00.png,25,78,225,250
img_259_x40.00_z125.00_angle45.00_robot_height350.00.png,40,125,45,350
img_426_x20.00_z175.00_angle135.00_robot_height350.00.png,20,175,135,350
img_1865_x40.00_z85.00_angle180.00_robot_height275.00.png,40,85,180,275
img_2264_x15.00_z70.00_angle270.00_robot_height325.00.png,15,70,270,325
img_319_x40.00_z125.00_angle315.00_robot_height350.00.png,40,125,315,350
img_914_x25.00_z95.00_angle270.00_robot_height300.00.png,25,95,270,300
img_1157_x10.00_z10.00_angle45.00_robot_height250.00.png,10,10,45,250
img_2521_x5.00_z170.00_angle45.00_robot_height325.00.png,5,170,45,325
img_17_x30.00_z25.00_angle45.00_robot_height350.00.png,30,25,45,350
img_1497_x1.00_z95.00_angle180.00_robot_height250.00.png,1,95,180,250
img_738_x45.00_z50.00_angle180.00_robot_height300.00.png,45,50,180,300
img_2475_x35.00_z148.00_angle135.00_robot_height325.00.png,35,148,135,325
img_1003_x20.00_z140.00_angle45.00_robot_height300.00.png,20,140,45,300
img_2194_x15.00_z45.00_angle315.00_robot_height325.00.png,15,45,315,325
img_2097_x30.00_z15.00_angle225.00_robot_height325.00.png,30,15,225,325
img_373_x10.00_z150.00_angle225.00_robot_height350.00.png,10,150,225,350
img_1533_x20.00_z115.00_angle0.00_robot_height250.00.png,20,115,0,250
img_188_x35.00_z95.00_angle90.00_robot_height350.00.png,35,95,90,350
img_1007_x10.00_z140.00_angle90.00_robot_height300.00.png,10,140,90,300
img_1528_x35.00_z95.00_angle315.00_robot_height250.00.png,35,95,315,250
img_1220_x25.00_z10.00_angle315.00_robot_height250.00.png,25,10,315,250
img_1723_x30.00_z40.00_angle270.00_robot_height275.00.png,30,40,270,275
img_2445_x20.00_z148.00_angle0.00_robot_height325.00.png,20,148,0,325
img_1146_x5.00_z10.00_angle0.00_robot_height250.00.png,5,10,0,250
img_193_x10.00_z95.00_angle135.00_robot_height350.00.png,10,95,135,350
img_635_x30.00_z25.00_angle90.00_robot_height300.00.png,30,25,90,300
img_2223_x10.00_z70.00_angle90.00_robot_height325.00.png,10,70,90,325
img_1201_x30.00_z10.00_angle225.00_robot_height250.00.png,30,10,225,250
img_1601_x20.00_z10.00_angle90.00_robot_height275.00.png,20,10,90,275
img_630_x5.00_z25.00_angle90.00_robot_height300.00.png,5,25,90,300
img_1650_x15.00_z10.00_angle315.00_robot_height275.00.png,15,10,315,275
img_1016_x25.00_z140.00_angle135.00_robot_height300.00.png,25,140,135,300
img_955_x10.00_z120.00_angle135.00_robot_height300.00.png,10,120,135,300
img_381_x1.00_z150.00_angle270.00_robot_height350.00.png,1,150,270,350
img_1950_x15.00_z105.00_angle225.00_robot_height275.00.png,15,105,225,275
img_609_x1.00_z25.00_angle0.00_robot_height300.00.png,1,25,0,300
img_744_x25.00_z50.00_angle225.00_robot_height300.00.png,25,50,225,300
img_2025_x1.00_z125.00_angle270.00_robot_height275.00.png,1,125,270,275
img_704_x25.00_z50.00_angle45.00_robot_height300.00.png,25,50,45,300
img_1825_x40.00_z85.00_angle0.00_robot_height275.00.png,40,85,0,275
img_139_x40.00_z60.00_angle225.00_robot_height350.00.png,40,60,225,350
img_644_x25.00_z25.00_angle135.00_robot_height300.00.png,25,25,135,300
img_343_x10.00_z150.00_angle90.00_robot_height350.00.png,10,150,90,350
img_2468_x1.00_z148.00_angle135.00_robot_height325.00.png,1,148,135,325
img_1977_x1.00_z125.00_angle0.00_robot_height275.00.png,1,125,0,275
img_1134_x45.00_z0.00_angle270.00_robot_height250.00.png,45,0,270,250
img_1326_x5.00_z60.00_angle90.00_robot_height250.00.png,5,60,90,250
img_1962_x25.00_z105.00_angle270.00_robot_height275.00.png,25,105,270,275
img_727_x40.00_z50.00_angle135.00_robot_height300.00.png,40,50,135,300
img_1062_x1.00_z160.00_angle315.00_robot_height300.00.png,1,160,315,300
img_1442_x35.00_z78.00_angle225.00_robot_height250.00.png,35,78,225,250
img_1592_x25.00_z10.00_angle45.00_robot_height275.00.png,25,10,45,275
img_2395_x20.00_z125.00_angle135.00_robot_height325.00.png,20,125,135,325
img_1137_x10.00_z0.00_angle315.00_robot_height250.00.png,10,0,315,250
img_479_x20.00_z200.00_angle135.00_robot_height350.00.png,20,200,135,350
img_1249_x20.00_z30.00_angle90.00_robot_height250.00.png,20,30,90,250
img_1498_x5.00_z95.00_angle180.00_robot_height250.00.png,5,95,180,250
img_2571_x10.00_z188.00_angle0.00_robot_height325.00.png,10,188,0,325
img_2037_x20.00_z125.00_angle315.00_robot_height275.00.png,20,125,315,275
img_1129_x20.00_z0.00_angle270.00_robot_height250.00.png,20,0,270,250
img_1905_x40.00_z105.00_angle0.00_robot_height275.00.png,40,105,0,275
img_347_x30.00_z150.00_angle90.00_robot_height350.00.png,30,150,90,350
img_1598_x5.00_z10.00_angle90.00_robot_height275.00.png,5,10,90,275
img_2180_x45.00_z45.00_angle225.00_robot_height325.00.png,45,45,225,325
img_1405_x1.00_z78.00_angle90.00_robot_height250.00.png,1,78,90,250
img_1290_x25.00_z30.00_angle270.00_robot_height250.00.png,25,30,270,250
img_2187_x30.00_z45.00_angle270.00_robot_height325.00.png,30,45,270,325
img_834_x25.00_z75.00_angle270.00_robot_height300.00.png,25,75,270,300
img_1090_x25.00_z0.00_angle90.00_robot_height250.00.png,25,0,90,250
img_283_x10.00_z125.00_angle180.00_robot_height350.00.png,10,125,180,350
img_1868_x5.00_z85.00_angle225.00_robot_height275.00.png,5,85,225,275
img_886_x35.00_z95.00_angle135.00_robot_height300.00.png,35,95,135,300
img_104_x15.00_z60.00_angle90.00_robot_height350.00.png,15,60,90,350
img_1698_x5.00_z40.00_angle180.00_robot_height275.00.png,5,40,180,275
img_110_x45.00_z60.00_angle90.00_robot_height350.00.png,45,60,90,350
img_2501_x30.00_z148.00_angle270.00_robot_height325.00.png,30,148,270,325
img_2589_x1.00_z188.00_angle225.00_robot_height325.00.png,1,188,225,325
img_1632_x25.00_z10.00_angle225.00_robot_height275.00.png,25,10,225,275
img_2221_x1.00_z70.00_angle90.00_robot_height325.00.png,1,70,90,325
img_1648_x5.00_z10.00_angle315.00_robot_height275.00.png,5,10,315,275
img_1507_x10.00_z95.00_angle225.00_robot_height250.00.png,10,95,225,250
img_1883_x30.00_z85.00_angle270.00_robot_height275.00.png,30,85,270,275
img_2027_x10.00_z125.00_angle270.00_robot_height275.00.png,10,125,270,275
img_2200_x45.00_z45.00_angle315.00_robot_height325.00.png,45,45,315,325
img_2054_x5.00_z145.00_angle135.00_robot_height275.00.png,5,145,135,275
img_729_x1.00_z50.00_angle180.00_robot_height300.00.png,1,50,180,300
img_74_x15.00_z25.00_angle315.00_robot_height350.00.png,15,25,315,350
img_1978_x5.00_z125.00_angle0.00_robot_height275.00.png,5,125,0,275
img_2502_x35.00_z148.00_angle270.00_robot_height325.00.png,35,148,270,325
img_495_x10.00_z200.00_angle270.00_robot_height350.00.png,10,200,270,350
img_1830_x15.00_z85.00_angle45.00_robot_height275.00.png,15,85,45,275
img_1705_x40.00_z40.00_angle180.00_robot_height275.00.png,40,40,180,275
img_2566_x20.00_z170.00_angle315.00_robot_height325.00.png,20,170,315,325
img_1197_x10.00_z10.00_angle225.00_robot_height250.00.png,10,10,225,250
img_2124_x15.00_z45.00_angle0.00_robot_height325.00.png,15,45,0,325
img_1646_x45.00_z10.00_angle270.00_robot_height275.00.png,45,10,270,275
img_417_x10.00_z175.00_angle90.00_robot_height350.00.png,10,175,90,350
img_775_x30.00_z75.00_angle0.00_robot_height300.00.png,30,75,0,300
img_1626_x45.00_z10.00_angle180.00_robot_height275.00.png,45,10,180,275
img_2497_x10.00_z148.00_angle270.00_robot_height325.00.png,10,148,270,325
img_2329_x40.00_z100.00_angle180.00_robot_height325.00.png,40,100,180,325
img_1944_x35.00_z105.00_angle180.00_robot_height275.00.png,35,105,180,275
img_2067_x30.00_z15.00_angle90.00_robot_height325.00.png,30,15,90,325
img_761_x10.00_z50.00_angle315.00_robot_height300.00.png,10,50,315,300
img_824_x25.00_z75.00_angle225.00_robot_height300.00.png,25,75,225,300
img_2405_x20.00_z125.00_angle180.00_robot_height325.00.png,20,125,180,325
img_1451_x30.00_z78.00_angle270.00_robot_height250.00.png,30,78,270,250
img_2572_x15.00_z188.00_angle0.00_robot_height325.00.png,15,188,0,325
img_1797_x1.00_z65.00_angle270.00_robot_height275.00.png,1,65,270,275
img_151_x1.00_z60.00_angle315.00_robot_height350.00.png,1,60,315,350
img_1959_x10.00_z105.00_angle270.00_robot_height275.00.png,10,105,270,275
img_1583_x30.00_z10.00_angle0.00_robot_height275.00.png,30,10,0,275
img_709_x1.00_z50.00_angle90.00_robot_height300.00.png,1,50,90,300
img_836_x35.00_z75.00_angle270.00_robot_height300.00.png,35,75,270,300
img_1930_x15.00_z105.00_angle135.00_robot_height275.00.png,15,105,135,275
img_1589_x10.00_z10.00_angle45.00_robot_height275.00.png,10,10,45,275
img_1882_x25.00_z85.00_angle270.00_robot_height275.00.png,25,85,270,275
img_718_x45.00_z50.00_angle90.00_robot_height300.00.png,45,50,90,300
img_2303_x10.00_z100.00_angle90.00_robot_height325.00.png,10,100,90,325
img_942_x25.00_z120.00_angle45.00_robot_height300.00.png,25,120,45,300
img_926_x35.00_z95.00_angle315.00_robot_height300.00.png,35,95,315,300
img_467_x20.00_z200.00_angle45.00_robot_height350.00.png,20,200,45,350
img_1634_x35.00_z10.00_angle225.00_robot_height275.00.png,35,10,225,275
img_1970_x15.00_z105.00_angle315.00_robot_height275.00.png,15,105,315,275
img_2105_x20.00_z15.00_angle270.00_robot_height325.00.png,20,15,270,325
img_172_x5.00_z95.00_angle45.00_robot_height350.00.png,5,95,45,350
img_748_x45.00_z50.00_angle225.00_robot_height300.00.png,45,50,225,300
img_1738_x5.00_z65.00_angle0.00_robot_height275.00.png,5,65,0,275
img_28_x35.00_z25.00_angle90.00_robot_height350.00.png,35,25,90,350
img_1482_x5.00_z95.00_angle90.00_robot_height250.00.png,5,95,90,250
img_2465_x30.00_z148.00_angle90.00_robot_height325.00.png,30,148,90,325
img_1019_x10.00_z140.00_angle180.00_robot_height300.00.png,10,140,180,300
img_1202_x35.00_z10.00_angle225.00_robot_height250.00.png,35,10,225,250
img_1063_x5.00_z160.00_angle315.00_robot_height300.00.png,5,160,315,300
img_1784_x35.00_z65.00_angle180.00_robot_height275.00.png,35,65,180,275
img_1385_x1.00_z78.00_angle0.00_robot_height250.00.png,1,78,0,250
img_2498_x15.00_z148.00_angle270.00_robot_height325.00.png,15,148,270,325
img_43_x10.00_z25.00_angle180.00_robot_height350.00.png,10,25,180,350
img_1671_x20.00_z40.00_angle45.00_robot_height275.00.png,20,40,45,275
img_2409_x40.00_z125.00_angle180.00_robot_height325.00.png,40,125,180,325
img_1872_x25.00_z85.00_angle225.00_robot_height275.00.png,25,85,225,275
img_2022_x25.00_z125.00_angle225.00_robot_height275.00.png,25,125,225,275
img_1386_x5.00_z78.00_angle0.00_robot_height250.00.png,5,78,0,250
img_625_x30.00_z25.00_angle45.00_robot_height300.00.png,30,25,45,300
img_1158_x15.00_z10.00_angle45.00_robot_height250.00.png,15,10,45,250
img_30_x45.00_z25.00_angle90.00_robot_height350.00.png,45,25,90,350
img_454_x20.00_z175.00_angle315.00_robot_height350.00.png,20,175,315,350
img_1491_x10.00_z95.00_angle135.00_robot_height250.00.png,10,95,135,250
img_2422_x5.00_z125.00_angle270.00_robot_height325.00.png,5,125,270,325
img_507_x10.00_z215.00_angle0.00_robot_height350.00.png,10,215,0,350
img_1284_x45.00_z30.00_angle225.00_robot_height250.00.png,45,30,225,250
img_1328_x15.00_z60.00_angle90.00_robot_height250.00.png,15,60,90,250
img_2066_x5.00_z145.00_angle270.00_robot_height275.00.png,5,145,270,275
img_1331_x30.00_z60.00_angle90.00_robot_height250.00.png,30,60,90,250
img_245_x20.00_z125.00_angle0.00_robot_height350.00.png,20,125,0,350
img_565_x30.00_z15.00_angle135.00_robot_height300.00.png,30,15,135,300
img_534_x25.00_z15.00_angle0.00_robot_height300.00.png,25,15,0,300
img_2506_x10.00_z148.00_angle315.00_robot_height325.00.png,10,148,315,325
img_1258_x15.00_z30.00_angle135.00_robot_height250.00.png,15,30,135,250
img_1164_x45.00_z10.00_angle45.00_robot_height250.00.png,45,10,45,250
img_737_x40.00_z50.00_angle180.00_robot_height300.00.png,40,50,180,300
img_753_x20.00_z50.00_angle270.00_robot_height300.00.png,20,50,270,300
img_2300_x45.00_z100.00_angle45.00_robot_height325.00.png,45,100,45,325
img_60_x45.00_z25.00_angle225.00_robot_height350.00.png,45,25,225,350
img_647_x40.00_z25.00_angle135.00_robot_height300.00.png,40,25,135,300
img_1207_x10.00_z10.00_angle270.00_robot_height250.00.png,10,10,270,250
img_1903_x30.00_z105.00_angle0.00_robot_height275.00.png,30,105,0,275
img_608_x45.00_z15.00_angle315.00_robot_height300.00.png,45,15,315,300
img_1330_x25.00_z60.00_angle90.00_robot_height250.00.png,25,60,90,250
img_2525_x25.00_z170.00_angle45.00_robot_height325.00.png,25,170,45,325
img_960_x35.00_z120.00_angle135.00_robot_height300.00.png,35,120,135,300
img_2423_x10.00_z125.00_angle270.00_robot_height325.00.png,10,125,270,325
img_1275_x1.00_z30.00_angle225.00_robot_height250.00.png,1,30,225,250
img_925_x30.00_z95.00_angle315.00_robot_height300.00.png,30,95,315,300
img_1305_x1.00_z60.00_angle0.00_robot_height250.00.png,1,60,0,250
img_2078_x35.00_z15.00_angle135.00_robot_height325.00.png,35,15,135,325
img_2496_x5.00_z148.00_angle270.00_robot_height325.00.png,5,148,270,325
img_1699_x10.00_z40.00_angle180.00_robot_height275.00.png,10,40,180,275
img_1569_x20.00_z115.00_angle270.00_robot_height250.00.png,20,115,270,250
img_2040_x35.00_z125.00_angle315.00_robot_height275.00.png,35,125,315,275
img_2060_x45.00_z15.00_angle45.00_robot_height325.00.png,45,15,45,325
img_723_x20.00_z50.00_angle135.00_robot_height300.00.png,20,50,135,300
img_1044_x1.00_z160.00_angle45.00_robot_height300.00.png,1,160,45,300
img_763_x20.00_z50.00_angle315.00_robot_height300.00.png,20,50,315,300
img_2011_x10.00_z125.00_angle180.00_robot_height275.00.png,10,125,180,275
img_1776_x45.00_z65.00_angle135.00_robot_height275.00.png,45,65,135,275
img_527_x5.00_z215.00_angle315.00_robot_height350.00.png,5,215,315,350
img_84_x15.00_z60.00_angle0.00_robot_height350.00.png,15,60,0,350
img_2308_x35.00_z100.00_angle90.00_robot_height325.00.png,35,100,90,325
img_1335_x1.00_z60.00_angle135.00_robot_height250.00.png,1,60,135,250
img_935_x30.00_z120.00_angle0.00_robot_height300.00.png,30,120,0,300
img_2398_x35.00_z125.00_angle135.00_robot_height325.00.png,35,125,135,325
img_1997_x20.00_z125.00_angle90.00_robot_height275.00.png,20,125,90,275
img_153_x10.00_z60.00_angle315.00_robot_height350.00.png,10,60,315,350
img_792_x15.00_z75.00_angle90.00_robot_height300.00.png,15,75,90,300
img_338_x35.00_z150.00_angle45.00_robot_height350.00.png,35,150,45,350
img_8_x35.00_z25.00_angle0.00_robot_height350.00.png,35,25,0,350
img_965_x20.00_z120.00_angle180.00_robot_height300.00.png,20,120,180,300
img_2470_x10.00_z148.00_angle135.00_robot_height325.00.png,10,148,135,325
img_752_x15.00_z50.00_angle270.00_robot_height300.00.png,15,50,270,300
img_930_x5.00_z120.00_angle0.00_robot_height300.00.png,5,120,0,300
img_482_x5.00_z200.00_angle180.00_robot_height350.00.png,5,200,180,350
img_187_x30.00_z95.00_angle90.00_robot_height350.00.png,30,95,90,350
img_169_x40.00_z95.00_angle0.00_robot_height350.00.png,40,95,0,350
img_464_x5.00_z200.00_angle45.00_robot_height350.00.png,5,200,45,350
img_504_x25.00_z200.00_angle315.00_robot_height350.00.png,25,200,315,350
img_1539_x20.00_z115.00_angle45.00_robot_height250.00.png,20,115,45,250
img_1169_x20.00_z10.00_angle90.00_robot_height250.00.png,20,10,90,250
img_1338_x15.00_z60.00_angle135.00_robot_height250.00.png,15,60,135,250
img_1864_x35.00_z85.00_angle180.00_robot_height275.00.png,35,85,180,275
img_1136_x5.00_z0.00_angle315.00_robot_height250.00.png,5,0,315,250
img_2478_x5.00_z148.00_angle180.00_robot_height325.00.png,5,148,180,325
img_1793_x30.00_z65.00_angle225.00_robot_height275.00.png,30,65,225,275
img_1682_x25.00_z40.00_angle90.00_robot_height275.00.png,25,40,90,275
img_1881_x20.00_z85.00_angle270.00_robot_height275.00.png,20,85,270,275
img_1630_x15.00_z10.00_angle225.00_robot_height275.00.png,15,10,225,275
img_2385_x20.00_z125.00_angle90.00_robot_height325.00.png,20,125,90,325
img_2442_x5.00_z148.00_angle0.00_robot_height325.00.png,5,148,0,325
img_1901_x20.00_z105.00_angle0.00_robot_height275.00.png,20,105,0,275
img_1969_x10.00_z105.00_angle315.00_robot_height275.00.png,10,105,315,275
img_336_x25.00_z150.00_angle45.00_robot_height350.00.png,25,150,45,350
img_455_x25.00_z175.00_angle315.00_robot_height350.00.png,25,175,315,350
img_1752_x25.00_z65.00_angle45.00_robot_height275.00.png,25,65,45,275
img_1520_x35.00_z95.00_angle270.00_robot_height250.00.png,35,95,270,250
img_851_x10.00_z95.00_angle0.00_robot_height300.00.png,10,95,0,300
img_2053_x10.00_z15.00_angle45.00_robot_height325.00.png,10,15,45,325
img_1691_x20.00_z40.00_angle135.00_robot_height275.00.png,20,40,135,275
img_2045_x20.00_z15.00_angle0.00_robot_height325.00.png,20,15,0,325
img_2421_x1.00_z125.00_angle270.00_robot_height325.00.png,1,125,270,325
img_89_x40.00_z60.00_angle0.00_robot_height350.00.png,40,60,0,350
img_1432_x35.00_z78.00_angle180.00_robot_height250.00.png,35,78,180,250
img_2539_x25.00_z170.00_angle135.00_robot_height325.00.png,25,170,135,325
img_795_x30.00_z75.00_angle90.00_robot_height300.00.png,30,75,90,300
img_1645_x40.00_z10.00_angle270.00_robot_height275.00.png,40,10,270,275
img_56_x25.00_z25.00_angle225.00_robot_height350.00.png,25,25,225,350
img_2060_x15.00_z145.00_angle180.00_robot_height275.00.png,15,145,180,275
img_1314_x45.00_z60.00_angle0.00_robot_height250.00.png,45,60,0,250
img_1852_x25.00_z85.00_angle135.00_robot_height275.00.png,25,85,135,275
img_1733_x30.00_z40.00_angle315.00_robot_height275.00.png,30,40,315,275
img_1271_x30.00_z30.00_angle180.00_robot_height250.00.png,30,30,180,250
img_116_x25.00_z60.00_angle135.00_robot_height350.00.png,25,60,135,350
img_2439_x40.00_z125.00_angle315.00_robot_height325.00.png,40,125,315,325
img_1009_x20.00_z140.00_angle90.00_robot_height300.00.png,20,140,90,300
img_2069_x1.00_z145.00_angle315.00_robot_height275.00.png,1,145,315,275
img_2510_x30.00_z148.00_angle315.00_robot_height325.00.png,30,148,315,325
img_1031_x10.00_z140.00_angle270.00_robot_height300.00.png,10,140,270,300
img_1224_x45.00_z10.00_angle315.00_robot_height250.00.png,45,10,315,250
img_1423_x40.00_z78.00_angle135.00_robot_height250.00.png,40,78,135,250
img_604_x25.00_z15.00_angle315.00_robot_height300.00.png,25,15,315,300
img_786_x35.00_z75.00_angle45.00_robot_height300.00.png,35,75,45,300
img_19_x40.00_z25.00_angle45.00_robot_height350.00.png,40,25,45,350
img_1065_x1.00_z0.00_angle0.00_robot_height250.00.png,1,0,0,250
img_2133_x10.00_z45.00_angle45.00_robot_height325.00.png,10,45,45,325
img_294_x15.00_z125.00_angle225.00_robot_height350.00.png,15,125,225,350
img_441_x25.00_z175.00_angle225.00_robot_height350.00.png,25,175,225,350
img_1355_x1.00_z60.00_angle225.00_robot_height250.00.png,1,60,225,250
img_1495_x30.00_z95.00_angle135.00_robot_height250.00.png,30,95,135,250
img_686_x35.00_z25.00_angle315.00_robot_height300.00.png,35,25,315,300
img_33_x10.00_z25.00_angle135.00_robot_height350.00.png,10,25,135,350
img_1370_x25.00_z60.00_angle270.00_robot_height250.00.png,25,60,270,250
img_740_x5.00_z50.00_angle225.00_robot_height300.00.png,5,50,225,300
img_973_x20.00_z120.00_angle225.00_robot_height300.00.png,20,120,225,300
img_1939_x10.00_z105.00_angle180.00_robot_height275.00.png,10,105,180,275
img_222_x5.00_z95.00_angle270.00_robot_height350.00.png,5,95,270,350
img_2189_x40.00_z45.00_angle270.00_robot_height325.00.png,40,45,270,325
img_1190_x25.00_z10.00_angle180.00_robot_height250.00.png,25,10,180,250
img_335_x20.00_z150.00_angle45.00_robot_height350.00.png,20,150,45,350
img_574_x25.00_z15.00_angle180.00_robot_height300.00.png,25,15,180,300
img_1412_x35.00_z78.00_angle90.00_robot_height250.00.png,35,78,90,250
img_1111_x30.00_z0.00_angle180.00_robot_height250.00.png,30,0,180,250
img_2012_x15.00_z125.00_angle180.00_robot_height275.00.png,15,125,180,275
img_350_x45.00_z150.00_angle90.00_robot_height350.00.png,45,150,90,350
img_150_x45.00_z60.00_angle270.00_robot_height350.00.png,45,60,270,350
img_2023_x30.00_z125.00_angle225.00_robot_height275.00.png,30,125,225,275
img_2087_x30.00_z15.00_angle180.00_robot_height325.00.png,30,15,180,325
img_1132_x35.00_z0.00_angle270.00_robot_height250.00.png,35,0,270,250
img_868_x45.00_z95.00_angle45.00_robot_height300.00.png,45,95,45,300
img_988_x15.00_z120.00_angle315.00_robot_height300.00.png,15,120,315,300
img_1095_x1.00_z0.00_angle135.00_robot_height250.00.png,1,0,135,250
img_159_x40.00_z60.00_angle315.00_robot_height350.00.png,40,60,315,350
img_2026_x5.00_z125.00_angle270.00_robot_height275.00.png,5,125,270,275
img_2397_x30.00_z125.00_angle135.00_robot_height325.00.png,30,125,135,325
img_1024_x5.00_z140.00_angle225.00_robot_height300.00.png,5,140,225,300
img_2028_x15.00_z125.00_angle270.00_robot_height275.00.png,15,125,270,275
img_2181_x1.00_z45.00_angle270.00_robot_height325.00.png,1,45,270,325
img_2032_x35.00_z125.00_angle270.00_robot_height275.00.png,35,125,270,275
img_2301_x1.00_z100.00_angle90.00_robot_height325.00.png,1,100,90,325
img_2450_x1.00_z148.00_angle45.00_robot_height325.00.png,1,148,45,325
img_1229_x20.00_z30.00_angle0.00_robot_height250.00.png,20,30,0,250
img_1795_x40.00_z65.00_angle225.00_robot_height275.00.png,40,65,225,275
img_2443_x10.00_z148.00_angle0.00_robot_height325.00.png,10,148,0,325
img_2567_x25.00_z170.00_angle315.00_robot_height325.00.png,25,170,315,325
img_1850_x15.00_z85.00_angle135.00_robot_height275.00.png,15,85,135,275
img_1964_x35.00_z105.00_angle270.00_robot_height275.00.png,35,105,270,275
img_896_x35.00_z95.00_angle180.00_robot_height300.00.png,35,95,180,300
img_2336_x25.00_z100.00_angle225.00_robot_height325.00.png,25,100,225,325
img_959_x30.00_z120.00_angle135.00_robot_height300.00.png,30,120,135,300
img_2338_x35.00_z100.00_angle225.00_robot_height325.00.png,35,100,225,325
img_356_x25.00_z150.00_angle135.00_robot_height350.00.png,25,150,135,350
img_2173_x10.00_z45.00_angle225.00_robot_height325.00.png,10,45,225,325
img_2575_x10.00_z188.00_angle45.00_robot_height325.00.png,10,188,45,325
img_1565_x1.00_z115.00_angle270.00_robot_height250.00.png,1,115,270,250
img_395_x20.00_z150.00_angle315.00_robot_height350.00.png,20,150,315,350
img_1740_x15.00_z65.00_angle0.00_robot_height275.00.png,15,65,0,275
img_1799_x10.00_z65.00_angle270.00_robot_height275.00.png,10,65,270,275
img_252_x5.00_z125.00_angle45.00_robot_height350.00.png,5,125,45,350
img_1642_x25.00_z10.00_angle270.00_robot_height275.00.png,25,10,270,275
img_957_x20.00_z120.00_angle135.00_robot_height300.00.png,20,120,135,300
img_2237_x30.00_z70.00_angle135.00_robot_height325.00.png,30,70,135,325
img_321_x1.00_z150.00_angle0.00_robot_height350.00.png,1,150,0,350
img_1489_x1.00_z95.00_angle135.00_robot_height250.00.png,1,95,135,250
img_2538_x20.00_z170.00_angle135.00_robot_height325.00.png,20,170,135,325
img_1676_x45.00_z40.00_angle45.00_robot_height275.00.png,45,40,45,275
img_1359_x20.00_z60.00_angle225.00_robot_height250.00.png,20,60,225,250
img_990_x25.00_z120.00_angle315.00_robot_height300.00.png,25,120,315,300
img_1484_x15.00_z95.00_angle90.00_robot_height250.00.png,15,95,90,250
img_676_x35.00_z25.00_angle270.00_robot_height300.00.png,35,25,270,300
img_956_x15.00_z120.00_angle135.00_robot_height300.00.png,15,120,135,300
img_380_x45.00_z150.00_angle225.00_robot_height350.00.png,45,150,225,350
img_580_x5.00_z15.00_angle225.00_robot_height300.00.png,5,15,225,300
